2025 01 01 00    94    78 10003   140    31     8 -9999   100
2025 01 01 01   100    78 10010   210    21 -9999     0 -9999
2025 01 01 02   106    83 10011   280    15 -9999    -1 -9999
2025 01 01 03   100    78 10010   190    26     8    -1 -9999
2025 01 01 04    89    72 10008   180    26 -9999     0 -9999
2025 01 01 05    94    72 10004   180    15 -9999     0 -9999
2025 01 01 06    83    67 10006   180    36     4     0     0
2025 01 01 07    83    67 10010   190    31 -9999     0 -9999
2025 01 01 08    89    72 10015     0     0 -9999     0 -9999
2025 01 01 09    89    72 10017   200    15     8     0 -9999
2025 01 01 10   100    67 10026   290    31 -9999     0 -9999
2025 01 01 11   100    33 10034   280    51 -9999     0 -9999
2025 01 01 12    94     0 10042   270    57     6     0 -9999
2025 01 01 13    89   -11 10053   280    67     4     0 -9999
2025 01 01 14    89   -11 10066   290    82     2     0 -9999
2025 01 01 15    94   -11 10084   290   103     4     0 -9999
2025 01 01 16    94   -17 10087   280    98 -9999     0 -9999
2025 01 01 17   100   -17 10092   300    93 -9999     0 -9999
2025 01 01 18   106   -22 10095   300   134     6     0 -9999
2025 01 01 19   100   -28 10106   270    88 -9999     0 -9999
2025 01 01 20    94   -33 10115   280    98 -9999     0 -9999
2025 01 01 21    94   -22 10123   300    67     6     0 -9999
2025 01 01 22    78   -44 10130   270    62 -9999     0 -9999
2025 01 01 23    72   -50 10135   280    57     4     0 -9999
2025 01 02 00    67   -44 10140   270    36     6     0 -9999
2025 01 02 01    67   -44 10148   270    36     4     0 -9999
2025 01 02 02    56   -44 10146   250    21     2     0 -9999
2025 01 02 03    50   -39 10150   250    26     6     0 -9999
2025 01 02 04    61   -39 10155   280    57 -9999     0 -9999
2025 01 02 05    50   -78 10165   300    77 -9999     0 -9999
2025 01 02 06    44   -72 10171   310    72     6     0 -9999
2025 01 02 07    44   -83 10178   300    62 -9999     0 -9999
2025 01 02 08    39   -94 10188   300    51 -9999     0 -9999
2025 01 02 09    39   -94 10187   310    77     4     0 -9999
2025 01 02 10    39  -106 10188   300    57     4     0 -9999
2025 01 02 11    33  -106 10194   280    57     2     0 -9999
2025 01 02 12    33  -111 10202   300    62     4     0 -9999
2025 01 02 13    33   -89 10206   290    57 -9999     0 -9999
2025 01 02 14    39   -83 10217   280    72     4     0 -9999
2025 01 02 15    39   -89 10227   290    77     6     0 -9999
2025 01 02 16    50   -94 10227   270    82 -9999     0 -9999
2025 01 02 17    50   -89 10218   290    57 -9999     0 -9999
2025 01 02 18    61   -83 10210   290    41     6     0 -9999
2025 01 02 19    72   -78 10204   320    77     4     0 -9999
2025 01 02 20    56   -78 10200   290    57 -9999     0 -9999
2025 01 02 21    61   -72 10202   300    36     6     0 -9999
2025 01 02 22    50   -78 10202   280    46     4     0 -9999
2025 01 02 23    44   -72 10206   330    36     2     0 -9999
2025 01 03 00    44   -78 10209   320    26     2     0 -9999
2025 01 03 01    39   -78 10208   310    15     2     0 -9999
2025 01 03 02    39   -72 10204   200    15 -9999     0 -9999
2025 01 03 03    33   -72 10203   250    31     6     0 -9999
2025 01 03 04    39   -78 10204   260    41     4     0 -9999
2025 01 03 05    33   -78 10208   290    31     2     0 -9999
2025 01 03 06    28   -72 10207   320    36     2     0 -9999
2025 01 03 07    22   -78 10204   320    31     4     0 -9999
2025 01 03 08    11   -83 10205   340    31     4     0 -9999
2025 01 03 09    17   -83 10201   300    26     4     0 -9999
2025 01 03 10    11   -83 10198     0     0 -9999     0 -9999
2025 01 03 11    17   -83 10196     0     0 -9999     0 -9999
2025 01 03 12     6   -72 10194   210    31     8     0 -9999
2025 01 03 13     0   -61 10188   210    31 -9999     0 -9999
2025 01 03 14     6   -50 10181   160    21 -9999     0 -9999
2025 01 03 15    33   -44 10169   170    51     6     0 -9999
2025 01 03 16    33   -44 10152   180    31 -9999     0 -9999
2025 01 03 17    39   -39 10128   180    46 -9999     0 -9999
2025 01 03 18    50   -44 10114   220    51     8     0 -9999
2025 01 03 19    72   -39 10103   220    67 -9999     0 -9999
2025 01 03 20    67   -28 10101   260    57 -9999    -1 -9999
2025 01 03 21    22   -11 10112   290    51     8     5 -9999
2025 01 03 22    22   -11 -9999   300    57 -9999    -1 -9999
2025 01 03 23    28   -33 10127   310    46 -9999     3 -9999
2025 01 04 00    22   -72 10134   290    51     4     0    10
2025 01 04 01    11   -72 10145   290    57     4     0 -9999
2025 01 04 02     6   -89 10146   290    72 -9999     0 -9999
2025 01 04 03     0   -94 10151   280    62     4     0 -9999
2025 01 04 04    -6  -100 10152   300    82     4     0 -9999
2025 01 04 05    -6  -100 10151   290    72     2     0 -9999
2025 01 04 06    -6  -106 10150   300    88     2     0 -9999
2025 01 04 07    -6  -106 10157   310    67     2     0 -9999
2025 01 04 08   -11  -111 10161   290    57     2     0 -9999
2025 01 04 09   -11  -106 10166   290    67     2     0 -9999
2025 01 04 10   -11  -100 10170   300    51     2     0 -9999
2025 01 04 11   -11  -100 10176   280    82     4     0 -9999
2025 01 04 12   -11  -111 10184   290    72     4     0 -9999
2025 01 04 13   -11  -117 10190   300    77     4     0 -9999
2025 01 04 14    -6  -122 10194   310    93     4     0 -9999
2025 01 04 15    -6  -128 10200   290    98     4     0 -9999
2025 01 04 16     6  -122 10201   290    82 -9999     0 -9999
2025 01 04 17     0  -128 10196   300    77 -9999     0 -9999
2025 01 04 18     6  -139 10192   300   108     6     0 -9999
2025 01 04 19    11  -139 10191   280    93     4     0 -9999
2025 01 04 20     0  -139 10196   300    77 -9999     0 -9999
2025 01 04 21     0  -139 10198   310    62     4     0 -9999
2025 01 04 22    -6  -144 10200   300    72     4     0 -9999
2025 01 04 23   -11  -139 10205   280    57     2     0 -9999
2025 01 05 00   -11  -139 10214   270    88     4     0 -9999
2025 01 05 01   -22  -144 10215   290    67     2     0 -9999
2025 01 05 02   -22  -144 10219   280    41     2     0 -9999
2025 01 05 03   -28  -139 10223   330    36     4     0 -9999
2025 01 05 04   -28  -139 10223   300    46     2     0 -9999
2025 01 05 05   -33  -139 10222   300    46     2     0 -9999
2025 01 05 06   -33  -139 10223   280    46     0     0 -9999
2025 01 05 07 -9999 -9999 -9999 -9999 -9999     0     0 -9999
2025 01 05 08   -33  -133 10222   310    26     2     0 -9999
2025 01 05 09   -39  -133 10225   280    26     2     0 -9999
2025 01 05 10   -39  -128 10225   210    15     2     0 -9999
2025 01 05 11   -44  -133 10229     0     0     2     0 -9999
2025 01 05 12   -39  -133 10237   290    21     0     0 -9999
2025 01 05 13   -39  -133 10235   280    31     2     0 -9999
2025 01 05 14   -22  -128 10238   280    36     2     0 -9999
2025 01 05 15    -6  -133 10239   320    36     2     0 -9999
2025 01 05 16     6  -144 10236   270    57     4     0 -9999
2025 01 05 17    22  -167 10227   270    62 -9999     0 -9999
2025 01 05 18    28  -161 10219   300    62     6     0 -9999
2025 01 05 19    22  -161 10208   280    46 -9999     0 -9999
2025 01 05 20    22  -156 10210   300    41 -9999     0 -9999
2025 01 05 21    22  -156 10208 -9999    15     8     0 -9999
2025 01 05 22    22  -156 10210   260    26 -9999     0 -9999
2025 01 05 23    22  -156 10211     0     0 -9999     0 -9999
