2024 01 08 09    50   -22 10240   310    57     2     0 -9999
2024 01 08 10    44   -22 10252   310    51     2     0 -9999
2024 01 08 11    39   -22 10262   290    36     2     0 -9999
2024 01 08 12    39   -22 10274   250    15     2     0 -9999
2024 01 08 13    39   -22 10288   330    15 -9999     0 -9999
2024 01 08 14    61   -17 10297   330    31 -9999     0 -9999
2024 01 08 15    67   -17 10308   340    36     6     0 -9999
2024 01 08 16    78   -22 10312   350    41 -9999     0 -9999
2024 01 08 17    89   -17 10308    20    26 -9999     0 -9999
2024 01 08 18    83   -22 10309   260    21     6     0 -9999
2024 01 08 19    89   -28 10304     0     0     4     0 -9999
2024 01 08 20    83   -28 10301   180    21     4     0 -9999
2024 01 08 21    83   -28 10308   170    21     6     0 -9999
2024 01 08 22    61   -22 10310   190    26 -9999     0 -9999
2024 01 08 23    56     0 10312   200    26 -9999     0 -9999
2024 01 09 00    44    -6 10312   110    36     6     0 -9999
2024 01 09 01    44   -22 10306     0     0 -9999     0 -9999
2024 01 09 02    33   -11 10305   150    26 -9999     0 -9999
2024 01 09 03    33   -11 10296   160    21     6     0 -9999
2024 01 09 04    39   -11 10296   140    21 -9999     0 -9999
2024 01 09 05    39   -11 10293   160    36 -9999     0 -9999
2024 01 09 06    39   -11 10282   160    41     8     0 -9999
2024 01 09 07    44    -6 10279   160    62 -9999     0 -9999
2024 01 09 08    44     6 10277   150    41 -9999     0 -9999
2024 01 09 09    44     6 10268   150    31     8     0 -9999
2024 01 09 10    44     6 10251   100    26 -9999     0 -9999
2024 01 09 11    50    11 10231    90    36 -9999     0 -9999
2024 01 09 12    50    11 10220    60    31     8     0 -9999
2024 01 09 13    56    17 10212   120    51 -9999    -1 -9999
2024 01 09 14    56    28 10199   110    36 -9999     8 -9999
2024 01 09 15    67    39 10180   110    51     8    13 -9999
2024 01 09 16    72    50 10163   100    62 -9999    20 -9999
2024 01 09 17    83    67 10135   120    77 -9999    30 -9999
2024 01 09 18    94    78 10092   120    88     8    23    90
2024 01 09 19   106    83 10051   120    82 -9999    15 -9999
2024 01 09 20   106    94 10012   100    82 -9999    76 -9999
2024 01 09 21   128   106  9986   140    88     8    64 -9999
2024 01 09 22   139   117  9958   160   144 -9999    18 -9999
2024 01 09 23   139   117  9939   150    98 -9999    33 -9999
2024 01 10 00   133   122  9932   230    46     8    94   290
2024 01 10 01   128   122  9915   150    26 -9999   130 -9999
2024 01 10 02   139   122  9878   130    88 -9999    41 -9999
2024 01 10 03   139   122  9861   180    62     8     5 -9999
2024 01 10 04   139   122  9859   200    57 -9999    -1 -9999
2024 01 10 05   133   106  9854   220    77     2    -1 -9999
2024 01 10 06   128    78  9862   220    82     2     0   180
2024 01 10 07   117    72  9869   210    72     2     0 -9999
2024 01 10 08   111    72  9878   230    51 -9999     0 -9999
2024 01 10 09   106    72  9885   280    31     8     0 -9999
2024 01 10 10    89    33  9895   280    36 -9999    -1 -9999
2024 01 10 11    94    28  9907   280    36 -9999     0 -9999
2024 01 10 12   100   -11  9917   260    67     8     0     0
2024 01 10 13    89   -22  9936   260    88     4     0 -9999
2024 01 10 14    94   -33  9955   270    67     2     0 -9999
2024 01 10 15   100   -17  9967   250    67     4     0 -9999
2024 01 10 16   106   -22  9980   260    77 -9999     0 -9999
2024 01 10 17   111   -22  9987   240    72 -9999     0 -9999
2024 01 10 18   100   -22  9996   230    72     8     0 -9999
2024 01 10 19   106   -28 10005   250    98 -9999     0 -9999
2024 01 10 20   106   -28 10015   260    57 -9999     0 -9999
2024 01 10 21   106   -33 10032   270    82     6     0 -9999
2024 01 10 22   100   -33 10047   260    62 -9999     0 -9999
2024 01 10 23    83   -33 10059   300    57 -9999     0 -9999
2024 01 11 00    78   -28 10068   290    41     6     0 -9999
2024 01 11 01    72   -28 10078   300    57 -9999     0 -9999
2024 01 11 02    72   -33 10083   270    15 -9999     0 -9999
2024 01 11 03    61   -33 10089   280    31     4     0 -9999
2024 01 11 04    50   -28 10094   220    26     2     0 -9999
2024 01 11 05    50   -28 10099   290    41     2     0 -9999
2024 01 11 06    44   -28 10101   290    36     6     0 -9999
2024 01 11 07    44   -28 10110   290    26 -9999     0 -9999
2024 01 11 08    39   -33 10114   270    26 -9999     0 -9999
2024 01 11 09    22   -22 10113   220    15     6     0 -9999
2024 01 11 10    22   -28 10113   180    26     4     0 -9999
2024 01 11 11    11   -22 10119   210    26     2     0 -9999
2024 01 11 12    11   -28 10127   200    21     2     0 -9999
2024 01 11 13     6   -28 10133   210    31     2     0 -9999
2024 01 11 14    33    -6 10141   190    26     2     0 -9999
2024 01 11 15    44     6 10143   170    41     0     0 -9999
2024 01 11 16    61    -6 10134   200    51     0     0 -9999
2024 01 11 17    78    -6 10122   170    41     0     0 -9999
2024 01 11 18    89     0 10111   180    36     0     0 -9999
2024 01 11 19   100   -17 10107   210    51     0     0 -9999
2024 01 11 20   111   -11 10109   190    41     0     0 -9999
2024 01 11 21   111   -11 10116   190    46     0     0 -9999
2024 01 11 22   106   -11 10124   200    41     0     0 -9999
2024 01 11 23    72     6 10131   200    36     0     0 -9999
2024 01 12 00    94    -6 10140   210    26     0     0 -9999
2024 01 12 01    83   -11 10147   210    15     0     0 -9999
2024 01 12 02    78     0 10155   220    26     0     0 -9999
2024 01 12 03    67     0 10163   180    21     0     0 -9999
2024 01 12 04    61    -6 10174   240    21     0     0 -9999
2024 01 12 05    33     6 10182     0     0     0     0 -9999
2024 01 12 06    44    11 10185   320    15     0     0 -9999
2024 01 12 07    33    11 10195   220    15     0     0 -9999
2024 01 12 08    33     6 10207     0     0     0     0 -9999
2024 01 12 09    39     0 10205     0     0     0     0 -9999
2024 01 12 10    11   -22 10202   350    21     0     0 -9999
2024 01 12 11    28   -11 10203   360    15     4     0 -9999
2024 01 12 12    17   -17 10209    40    21     2     0 -9999
2024 01 12 13    28   -11 10213     0     0     4     0 -9999
2024 01 12 14    39    -6 10218     0     0 -9999     0 -9999
2024 01 12 15    72     0 10219   110    46     4     0 -9999
2024 01 12 16    83    -6 10214   110    41     4     0 -9999
2024 01 12 17    94   -11 10193   120    77 -9999     0 -9999
2024 01 12 18    94    -6 10185   140    51     6     0 -9999
2024 01 12 19   100     0 10168   120    46 -9999     0 -9999
2024 01 12 20   100     6 10155   120    62 -9999     0 -9999
2024 01 12 21    94    11 10127   110    57     6     0 -9999
2024 01 12 22    94    17 10113   120    51 -9999     0 -9999
2024 01 12 23    89    28 10077   100    82 -9999     0 -9999
2024 01 13 00    83    39 10065   100    31     8     5     5
2024 01 13 01    89    56 10041   100    41 -9999     8 -9999
2024 01 13 02    94    72 10013   120    62 -9999    23 -9999
2024 01 13 03   111    94  9981 -9999    31     8    38 -9999
2024 01 13 04   111   100  9971   180    41 -9999    10 -9999
2024 01 13 05   117   106  9953   170    57 -9999    -1 -9999
2024 01 13 06   122   111  9938   180    36     8     5    80
2024 01 13 07   122   117  9935   250    31 -9999     3 -9999
2024 01 13 08   117   100  9930   260    46 -9999     3 -9999
2024 01 13 09   106    94  9920   220    21     8     0 -9999
2024 01 13 10   100    89  9920   220    41 -9999     0 -9999
2024 01 13 11   100    83  9917   210    46 -9999     0 -9999
2024 01 13 12    94    78  9919   200    67     8     0     5
2024 01 13 13    94    72  9924   200    88 -9999     0 -9999
2024 01 13 14   100    72  9936   220    62 -9999     0 -9999
2024 01 13 15   111    56  9947   260    67     6     0 -9999
2024 01 13 16    83    28  9963   290    57 -9999    -1 -9999
